0	1	2	3	4	5	6	7	8	9	10	11	density
CHP2	LGR4	DDX5	CDC14B	PRDM7	CDK18	IRAK2	BTBD9	DCLK1	SMG1	PRC1	TRAP1	12
CHP2	LGR4	MAP3K3	CDC14B	GAS8	CDK18	IRAK2	MAPK13	DCLK1	SMG1	MESP1	TRAP1	12
CHP2	LGR4	PRKCA	CDC14B	CENPBD1	CDK18	TPRXL	MAPK14	DCLK1	SMG1	ST8SIA2	TRAP1	12
CHP2	LGR4	PPM1D	CDC14B	FANCA	CDK18	IRAK2	MAPK13	DCLK1	SMG1	PLIN1	FAM86A	12
CHP2	LGR4	RPS6KB1	CDC14B	CENPBD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	TTLL13	TRAP1	12
CHP2	LGR4	ERN1	CDC14B	C16orf3	CDK18	IRAK2	MAPK13	SUGT1P3	SMG1	NGRN	TRAP1	12
CHP2	LGR4	RAD51C	CDC14B	FANCA	ELK4	IRAK2	CLPS	DCLK1	SMG1	ZNF774	TRAP1	12
CHP2	RP11-17A1.2	C17orf72	CDC14B	FANCA	CDK18	RAF1	MAPK13	DCLK1	SMG1	KIF7	TRAP1	12
CHP2	LGR4	RNFT1	CDC14B	RP11-356C4.2	CDK18	IRAK2	MAPK14	DCLK1	RP11-719K4.1	ZNF774	TRAP1	12
CHP2	LGR4	CACNG5	CDC14B	MC1R	CDK18	IRAK2	MAPK14	STOML3	SMG1	SV2B	TRAP1	12
